ID,x,y,pixel_index,F090W,F115W,F150W,F200W,F277W,F356W,F444W,e_F090W,e_F115W,e_F150W,e_F200W,e_F277W,e_F356W,e_F444W,keep_pixel
206183_2292,12,38,2292,0.2519746,0.2054463,0.1258103,0.1221397,0.1260114,0.1049659,0.1540294,0.02316959,0.02160035,0.02023672,0.01925384,0.01886813,0.01914416,0.0197889,1
206183_2293,13,38,2293,0.192842,0.2004124,0.1261974,0.1572826,0.1193465,0.1488069,0.1287027,0.02154202,0.02013136,0.01892626,0.01808853,0.01781891,0.0181421,0.01879125,1
206183_2294,14,38,2294,0.1655801,0.1497103,0.1050246,0.1048313,0.1149265,0.1045744,0.1349397,0.02108066,0.01976942,0.01863327,0.01783415,0.01757442,0.01789127,0.01852397,1
206183_2295,15,38,2295,0.2314633,0.1665684,0.1507159,0.135882,0.1441294,0.1526908,0.1649494,0.02155969,0.02028033,0.01918148,0.01843936,0.01827674,0.01870015,0.01944063,1
206183_2296,16,38,2296,0.2055356,0.178047,0.194075,0.1321056,0.1064974,0.1134743,0.1808704,0.02175427,0.02052778,0.01945536,0.01872079,0.0185586,0.01899374,0.01974742,1
206183_2297,17,38,2297,0.2044786,0.1464066,0.1649581,0.1189234,0.143089,0.1561054,0.1808227,0.02100153,0.01989535,0.0190246,0.01857674,0.01879109,0.0195338,0.02054287,1
206183_2298,18,38,2298,0.1824593,0.1120295,0.1330332,0.1260206,0.1067327,0.1682135,0.1971194,0.02014134,0.01925119,0.01860437,0.01839253,0.01886324,0.01980136,0.02096401,1
206183_2299,19,38,2299,0.1608337,0.1404678,0.1235204,0.1337885,0.1628975,0.1331376,0.1868145,0.02113424,0.02006888,0.01919164,0.01869564,0.01883027,0.01953204,0.02049377,1
206183_2300,20,38,2300,0.1924343,0.1825293,0.1679133,0.137694,0.1659188,0.2008548,0.1883794,0.02210535,0.02105294,0.02022051,0.01982304,0.02013966,0.0210519,0.02221443,1
206183_2301,21,38,2301,0.1862085,0.2036608,0.1478065,0.1084011,0.1937564,0.165062,0.1896019,0.02159769,0.02061969,0.0198775,0.01958375,0.02001452,0.0210218,0.02224492,1
206183_2302,22,38,2302,0.1370093,0.1910457,0.1057101,0.1498732,0.1405109,0.1325335,0.1801513,0.02026221,0.01940657,0.01874736,0.01848279,0.0188722,0.01980807,0.0209286,1
206183_2303,23,38,2303,0.1415101,0.1341427,0.1427041,0.1600745,0.1366553,0.1711016,0.1624885,0.02072707,0.01980049,0.01909763,0.0188189,0.01922446,0.02021129,0.02136795,1
206183_2304,24,38,2304,0.1701555,0.1050715,0.1489052,0.1182837,0.1408538,0.1921016,0.1764463,0.0197633,0.01907364,0.01861034,0.01857701,0.01924206,0.02043422,0.02174468,1
206183_2305,25,38,2305,0.1782892,0.1470654,0.1592158,0.1730409,0.1471197,0.1995536,0.2441644,0.02046984,0.01979251,0.01942738,0.01958531,0.02054282,0.02203278,0.02359553,1
206183_2306,26,38,2306,0.1145855,0.1333465,0.1083587,0.1235238,0.1456461,0.1523353,0.2144812,0.01865902,0.01819373,0.01804024,0.01838618,0.01948125,0.02102252,0.02258315,1
206183_2307,27,38,2307,0.1456058,0.1109939,0.1158439,0.1451042,0.1427143,0.1728792,0.2455791,0.01814232,0.01773994,0.01761261,0.01794869,0.01900046,0.02050306,0.0220146,1
206183_2308,28,38,2308,0.1341965,0.08678138,0.1231797,0.1369568,0.1510125,0.2257429,0.2444961,0.01798374,0.01778073,0.01792756,0.01860456,0.02006301,0.02191483,0.02371154,1
206183_2309,29,38,2309,0.1320439,0.1250521,0.1246349,0.1508281,0.1583318,0.1967949,0.2422198,0.0187874,0.01841526,0.01837257,0.01883051,0.02005318,0.02176897,0.02345584,1
206183_2310,30,38,2310,0.1144538,0.1158968,0.1373954,0.1427618,0.1431556,0.1766574,0.1901419,0.01895143,0.01844597,0.01821426,0.0184129,0.01930848,0.02076691,0.02223345,1
206183_2311,31,38,2311,0.1512637,0.1713115,0.1508247,0.1210927,0.1369657,0.1689849,0.2075267,0.01975624,0.01915059,0.01884493,0.01897046,0.01980142,0.02125684,0.02273033,1
206183_2312,32,38,2312,0.1505224,0.1811195,0.09707515,0.112481,0.1749353,0.2158536,0.223452,0.0203132,0.01955351,0.01911046,0.01906644,0.01969248,0.02100874,0.02236992,1
206183_2313,33,38,2313,0.2228446,0.186425,0.1915953,0.165927,0.2061381,0.2560071,0.3396757,0.02220808,0.02140269,0.0210275,0.02110543,0.02194326,0.02356797,0.02523142,1
206183_2314,34,38,2314,0.193813,0.1627188,0.1487943,0.1710068,0.1496168,0.1923218,0.235756,0.02120069,0.02029426,0.01985443,0.01980393,0.02040835,0.02178725,0.02322369,1
206183_2315,35,38,2315,0.2095748,0.1983261,0.1537911,0.1664883,0.2130026,0.2352161,0.2404591,0.02093817,0.02004004,0.01963603,0.01954787,0.02004054,0.02133721,0.02271216,1
206183_2316,36,38,2316,0.1955599,0.162566,0.1392999,0.1864177,0.1726699,0.2495604,0.2332515,0.02083529,0.01993485,0.01966817,0.01972541,0.02034395,0.02176595,0.02325211,1
206183_2317,37,38,2317,0.2263823,0.2033122,0.1896729,0.173889,0.1865263,0.230519,0.2577509,0.02265605,0.02144863,0.02095856,0.02070092,0.02095014,0.02219274,0.02357037,1
206183_2318,38,38,2318,0.3345193,0.1890916,0.1981609,0.1614022,0.1873228,0.1768188,0.2135533,0.02437209,0.02269409,0.02181863,0.02105478,0.02070483,0.02154703,0.02261393,1
206183_2319,39,38,2319,0.2582971,0.2540214,0.1583783,0.1573248,0.1645175,0.1853037,0.1916016,0.024795,0.02285876,0.02173203,0.02056548,0.01967602,0.02007984,0.02077716,1
206183_2320,40,38,2320,0.3071217,0.3354515,0.2387843,0.2126229,0.2064004,0.1799016,0.2353823,0.02699326,0.0246317,0.02330682,0.02195229,0.02090989,0.02133265,0.02209534,1
206183_2321,41,38,2321,0.3582431,0.2942084,0.2478853,0.1954399,0.1585508,0.1778704,0.2133316,0.02606039,0.02380436,0.02256971,0.02127413,0.02025135,0.02063908,0.02136821,1
206183_2322,42,38,2322,0.3375717,0.2510043,0.2055218,0.1926544,0.137242,0.1583903,0.2135572,0.02505182,0.02299534,0.02194237,0.02085588,0.02005284,0.02056631,0.02140355,1
206183_2323,43,38,2323,0.3710479,0.2227133,0.2289387,0.1675387,0.1929751,0.164272,0.1920911,0.0259294,0.02365553,0.02236575,0.02101559,0.01993323,0.02021464,0.02086951,1
206183_2324,44,38,2324,0.3287431,0.2875623,0.2257409,0.1867752,0.1700105,0.1735262,0.1755858,0.02649274,0.02412574,0.02271232,0.02127017,0.02012492,0.02033469,0.02094504,1
206183_2325,45,38,2325,0.3357339,0.2434048,0.2583578,0.2000239,0.1507248,0.1679555,0.1697292,0.02673853,0.02438772,0.02294763,0.0215593,0.02053896,0.0208161,0.02150244,1
206183_2326,46,38,2326,0.2314429,0.2464299,0.1452849,0.1602886,0.1448136,0.154017,0.1632452,0.02383481,0.02201203,0.02082761,0.01968503,0.01886488,0.019098,0.01969814,1
206183_2327,47,38,2327,0.2660343,0.1701371,0.1891832,0.1889221,0.1347477,0.1642005,0.1807894,0.02357059,0.02188707,0.02078492,0.01982758,0.01928856,0.01969939,0.02046502,1
206183_2328,48,38,2328,0.2461379,0.1992807,0.1684859,0.1120884,0.1285885,0.1067077,0.1652418,0.0224806,0.02083236,0.01972257,0.01886702,0.01849865,0.01894742,0.01972164,1
206183_2329,49,38,2329,0.299605,0.1622036,0.1625475,0.1321112,0.1227952,0.1074157,0.1340347,0.02235179,0.0208621,0.01976886,0.01891377,0.01853908,0.01892945,0.01965932,1
206183_2330,50,38,2330,0.2676854,0.2483099,0.1872646,0.1470316,0.1621569,0.1165066,0.1187198,0.02449265,0.02261704,0.02108743,0.01980747,0.01900293,0.01905588,0.01951706,1
206183_2331,51,38,2331,0.2181265,0.1435194,0.1498254,0.1270958,0.1255051,0.139087,0.1487471,0.02214136,0.02057928,0.01932299,0.01837492,0.01794332,0.01820341,0.01880849,1
206183_2332,52,38,2332,-0.02056634,-0.005445131,-0.004007009,-0.01230995,-0.007080478,-0.0002614922,0.00011392,0.02133605,0.02003831,0.01895218,0.01824959,0.01814678,0.01860079,0.01937421,0
206183_2333,53,38,2333,-0.004894762,-0.0003536667,-0.01148656,0.002063164,0.006542947,0.009475829,0.01358574,0.01964349,0.01848126,0.01755972,0.01703239,0.01709163,0.01762353,0.01842586,0
206183_2334,54,38,2334,0.05153907,0.03569214,0.02282359,0.01017643,0.002767951,0.02768446,0.01570397,0.02069879,0.01940526,0.0183453,0.01767923,0.0176074,0.01806499,0.01882443,0
206183_2335,55,38,2335,-0.02544778,0.07573825,0.01600262,0.01737392,-0.005203065,0.003533383,-0.01726587,0.0210914,0.01971463,0.01855097,0.0177577,0.01753006,0.01786675,0.01852396,0
206183_2336,56,38,2336,0.01263759,-0.03331518,-0.005475838,0.01787482,0.006452927,0.04778022,0.01013763,0.02306047,0.02149015,0.02009293,0.01903726,0.01852942,0.01868505,0.01922,0
206183_2337,57,38,2337,-0.03499045,0.0141767,-0.03043749,-0.01040555,0.01109515,-0.02153925,0.00315865,0.02047656,0.01937003,0.01850873,0.01806935,0.01827608,0.018961,0.01992881,0
206183_2338,58,38,2338,0.0037913,0.02322854,0.01247829,0.01990391,-0.004608987,0.01257146,-0.02405826,0.02072068,0.01946928,0.01843917,0.01779564,0.0177463,0.01822294,0.01900328,0
206183_2339,59,38,2339,-0.04195257,0.04536225,0.01773985,0.005344919,-0.007434086,0.004978639,-0.007992148,0.02092489,0.01950559,0.01828761,0.01741827,0.01707849,0.01731114,0.01786698,0
206183_2340,0,39,2340,-0.003412067,-0.002544585,0.00983681,0.03034312,-0.01342157,0.005580412,-0.006630382,0.0215537,0.02001851,0.0186688,0.01764765,0.01712737,0.01722158,0.0176612,0
206183_2341,1,39,2341,-0.01557615,-0.05417971,-0.03749321,-0.02504044,-0.01018011,-0.002528079,-0.01295627,0.02129446,0.01980624,0.01856773,0.01772875,0.01747331,0.01779437,0.01843763,0
206183_2342,2,39,2342,0.03789989,0.002956124,0.01056512,0.02116537,0.004457815,-0.00989028,0.01965283,0.02194218,0.02047434,0.01923239,0.01838085,0.01812355,0.01846428,0.01914465,0
206183_2343,3,39,2343,-0.01088026,-0.009245153,0.002796205,-0.0006719958,0.02658649,0.01696251,0.03338721,0.02229713,0.02067021,0.01923501,0.01813842,0.01755637,0.01762207,0.01805106,0
206183_2344,4,39,2344,-0.003890599,0.03657357,0.009213658,-0.03248175,-0.007574771,-0.01237322,-0.01059344,0.0210323,0.01959209,0.0183509,0.01745535,0.01708494,0.01729445,0.01783095,0
206183_2345,5,39,2345,0.02235431,-0.00634535,0.02526209,-0.01717961,0.03162873,0.03823241,0.01671878,0.02180712,0.02018679,0.01881788,0.01784411,0.01743968,0.01765022,0.01820059,0
206183_2346,6,39,2346,0.02122107,0.01982597,0.01104537,0.01249013,-0.01262488,-0.003980142,0.009842656,0.02127536,0.01984128,0.01853943,0.01751289,0.01693375,0.01695882,0.01732895,0
206183_2347,7,39,2347,-0.008609824,-0.01875608,0.04332309,-0.01013068,0.009601432,0.02416788,0.02243177,0.0214644,0.0199478,0.01861332,0.01760426,0.01709354,0.01719319,0.01763584,0
206183_2348,8,39,2348,0.02113951,-0.03091923,-0.003928328,0.001916989,-0.007494546,-0.01252628,-0.004306767,0.02214208,0.02051556,0.01910923,0.0180703,0.01757647,0.01771859,0.01821424,0
206183_2349,9,39,2349,-0.01924666,0.005946796,-0.0398868,0.05085282,-0.02174491,-0.01436899,-0.01365313,0.02242685,0.02093574,0.01964724,0.0187309,0.0183968,0.01868727,0.01933286,0
206183_2350,10,39,2350,-0.009966499,0.001124475,-0.02236254,0.002057234,-0.0008580505,0.005488912,-0.004523416,0.02194745,0.0204236,0.01912622,0.01821281,0.01787687,0.01815164,0.01876765,0
206183_2351,11,39,2351,0.2210267,0.1643312,0.1476087,0.09867772,0.08656989,0.105563,0.1645417,0.02127634,0.01982475,0.01858843,0.01771918,0.01740367,0.01767314,0.01826856,1
206183_2352,12,39,2352,0.1843753,0.1384393,0.1279071,0.1371078,0.1286184,0.1143533,0.1217336,0.02078795,0.01955047,0.01849879,0.01779903,0.01766056,0.0180659,0.01878122,1
206183_2353,13,39,2353,0.2552704,0.2216274,0.1542346,0.1648369,0.1058546,0.1055709,0.1713144,0.02309376,0.02153471,0.02016213,0.01914857,0.01870668,0.01892936,0.01952272,1
206183_2354,14,39,2354,0.1967915,0.1884885,0.1590911,0.11279,0.1368125,0.1513822,0.1821258,0.02101828,0.01980074,0.01884164,0.01831677,0.01844776,0.01909689,0.02003421,1
206183_2355,15,39,2355,0.1626037,0.1461269,0.1352001,0.1304667,0.1197397,0.142156,0.1275496,0.02065651,0.0195053,0.01855361,0.01797601,0.01799443,0.0185386,0.01937369,1
206183_2356,16,39,2356,0.2044478,0.1745744,0.1317304,0.1520747,0.1704616,0.1364007,0.1686959,0.0219568,0.02079166,0.01977892,0.01911354,0.01904709,0.01956713,0.02041179,1
206183_2357,17,39,2357,0.2333469,0.1671203,0.1097463,0.1361122,0.1421253,0.1660399,0.1600545,0.02219278,0.02088171,0.01973629,0.01894005,0.0187255,0.01913147,0.01986591,1
206183_2358,18,39,2358,0.1526506,0.1465109,0.132039,0.145383,0.100465,0.1679592,0.1750341,0.02079308,0.01969882,0.01881338,0.01832084,0.0184568,0.01912469,0.02006295,1
206183_2359,19,39,2359,0.1826153,0.1623639,0.1803535,0.1280966,0.1795797,0.1622398,0.1978307,0.02145707,0.02046655,0.01968509,0.019321,0.01964533,0.0205099,0.02164044,1
206183_2360,20,39,2360,0.1891515,0.1663866,0.1513512,0.1363116,0.1065657,0.1378023,0.1551373,0.02236319,0.02111286,0.02000607,0.01923448,0.01904351,0.01950181,0.02026792,1
206183_2361,21,39,2361,0.1834958,0.1037799,0.14423,0.1484401,0.125605,0.1302975,0.1958677,0.0206035,0.01961036,0.01883462,0.01846747,0.01875543,0.01957835,0.02062929,1
206183_2362,22,39,2362,0.1523564,0.1265584,0.1213078,0.1284894,0.15455,0.1463083,0.1688717,0.01946432,0.01868077,0.01812546,0.01798715,0.0185114,0.01950469,0.02067673,1
206183_2363,23,39,2363,0.1812795,0.1250149,0.1317423,0.1437808,0.136127,0.1446864,0.1877393,0.02017509,0.01931521,0.01869054,0.01849669,0.01898745,0.01999539,0.02118264,1
206183_2364,24,39,2364,0.1364499,0.1518944,0.1608035,0.1561886,0.1061806,0.1478205,0.1421878,0.02144218,0.02027997,0.01931983,0.01875099,0.01881557,0.01951981,0.02044378,1
206183_2365,25,39,2365,0.1784888,0.15031,0.1499283,0.1253579,0.1720027,0.143946,0.1743552,0.0210811,0.02005158,0.0192326,0.01882093,0.0190708,0.01993818,0.02099213,1
206183_2366,26,39,2366,0.1284357,0.1009103,0.1392201,0.1055225,0.1373564,0.2104397,0.1876404,0.01902092,0.01831116,0.01786068,0.01785338,0.01852829,0.01968621,0.0209478,1
206183_2367,27,39,2367,0.2019846,0.1513778,0.1181881,0.1373996,0.1657857,0.1957848,0.2631605,0.02045298,0.01971255,0.01931189,0.01945158,0.02039263,0.02185038,0.02338643,1
206183_2368,28,39,2368,0.1191036,0.1220495,0.1214229,0.1108702,0.1018972,0.189634,0.1574428,0.01932333,0.0185465,0.0180298,0.01795724,0.01856709,0.01970462,0.02093442,1
206183_2369,29,39,2369,0.1327404,0.1225122,0.1357002,0.1548925,0.1168475,0.1835504,0.2347685,0.01906103,0.01850319,0.01823662,0.0184467,0.01938908,0.02081564,0.022292,1
206183_2370,30,39,2370,0.1573111,0.1331489,0.1121804,0.1538617,0.2065702,0.195292,0.2206663,0.02028927,0.01958017,0.01917381,0.01925959,0.02010775,0.02151872,0.02299732,1
206183_2371,31,39,2371,0.097364,0.1074689,0.0980556,0.1216868,0.1298096,0.1700284,0.1975063,0.01813713,0.01764769,0.01745007,0.01769842,0.01863085,0.02001858,0.02143973,1
206183_2372,32,39,2372,0.1427599,0.133924,0.1153414,0.07376139,0.1649245,0.170456,0.1937337,0.01834551,0.01788452,0.01776206,0.01811226,0.01917227,0.02068113,0.02220987,1
206183_2373,33,39,2373,0.1422789,0.09470626,0.1007086,0.1018834,0.1492473,0.1401097,0.2038104,0.01854609,0.01790108,0.01755886,0.01762473,0.01833077,0.01955325,0.02084025,1
206183_2374,34,39,2374,0.1938976,0.1395191,0.1845711,0.1595433,0.1770142,0.2199304,0.268351,0.02089254,0.02001039,0.01954393,0.01955741,0.02030387,0.02167723,0.0231358,1
206183_2375,35,39,2375,0.1306828,0.1559931,0.1205048,0.1030522,0.1227988,0.1693155,0.2010433,0.01907363,0.01834704,0.01797333,0.01796232,0.0185512,0.01971976,0.0209832,1
206183_2376,36,39,2376,0.2468015,0.1740045,0.1313026,0.1237669,0.120685,0.1440034,0.1832474,0.02140729,0.02021137,0.01941649,0.0189311,0.01900564,0.01985538,0.02088329,1
206183_2377,37,39,2377,0.2178592,0.1981763,0.1357071,0.1598083,0.1368103,0.1695279,0.1855478,0.02208456,0.02073964,0.01994065,0.01948019,0.01960209,0.02054658,0.02167306,1
206183_2378,38,39,2378,0.2055271,0.14475,0.1800497,0.1535386,0.1669554,0.1232502,0.1625644,0.02242288,0.02093443,0.01997304,0.01920852,0.01889831,0.01951226,0.02036634,1
206183_2379,39,39,2379,0.222244,0.164553,0.1709106,0.1285516,0.1733238,0.1537841,0.1825392,0.02178042,0.020401,0.01957791,0.01888236,0.01857638,0.01919413,0.02005336,1
206183_2380,40,39,2380,0.2777146,0.2498702,0.1635485,0.1817361,0.1547215,0.1605121,0.1826774,0.02505612,0.02307643,0.021843,0.02069199,0.01992048,0.02033132,0.02106988,1
206183_2381,41,39,2381,0.3307082,0.2461056,0.2178661,0.1878232,0.1255351,0.1727509,0.1781157,0.02585347,0.02362043,0.02221978,0.02083819,0.01978157,0.02000486,0.02059532,1
206183_2382,42,39,2382,0.3591857,0.2622836,0.1957089,0.1732816,0.1312745,0.1925949,0.1632537,0.02494849,0.02288877,0.02166686,0.02043369,0.01949613,0.01979586,0.02045047,1
206183_2383,43,39,2383,0.2895581,0.240256,0.1984789,0.1596553,0.1619132,0.1537059,0.1599677,0.02514218,0.02294028,0.02156025,0.0200998,0.01886461,0.01890082,0.01932334,1
206183_2384,44,39,2384,0.3433549,0.2081411,0.2138937,0.1502671,0.1348442,0.1662366,0.2474606,0.02557969,0.02346018,0.02225402,0.02105681,0.02018512,0.02057408,0.02133889,1
206183_2385,45,39,2385,0.291207,0.2603627,0.1858988,0.1740254,0.1279262,0.1334685,0.1348359,0.02549806,0.02318638,0.02171449,0.02022504,0.01901348,0.01905227,0.01949585,1
206183_2386,46,39,2386,0.2797409,0.2360602,0.1781824,0.106455,0.1307164,0.1146021,0.1708815,0.02394727,0.02195,0.02073175,0.01959631,0.01881397,0.01911698,0.01977813,1
206183_2387,47,39,2387,0.2201623,0.2113556,0.1962837,0.156299,0.1134271,0.1122676,0.1491294,0.02419197,0.02217846,0.02087303,0.01968146,0.0188687,0.01910989,0.01972512,1
206183_2388,48,39,2388,0.2987453,0.2524242,0.2306477,0.1809668,0.1646789,0.1427552,0.2027977,0.02528397,0.02326963,0.02187305,0.02060148,0.01973555,0.01993142,0.02053756,1
206183_2389,49,39,2389,0.2934316,0.1925763,0.1902342,0.159496,0.1587723,0.1364503,0.1698553,0.02395153,0.02209464,0.02080121,0.01974304,0.01916973,0.01950827,0.02021766,1
206183_2390,50,39,2390,0.2223482,0.1895322,0.2012903,0.1488141,0.1228782,0.1401831,0.1380354,0.02277476,0.02122105,0.02005334,0.01908546,0.01856251,0.01884362,0.01948488,1
206183_2391,51,39,2391,0.1992334,0.1894031,0.1321992,0.1225707,0.1035021,0.1156975,0.1561931,0.02195781,0.02035087,0.01912766,0.01819479,0.01775994,0.01804672,0.0186693,1
206183_2392,52,39,2392,0.05743784,-0.02212674,-0.003268832,0.02253825,0.02732816,-0.03417262,-0.01402478,0.02155245,0.02010579,0.01883557,0.01789586,0.01747572,0.01765883,0.01818325,0
206183_2393,53,39,2393,-0.03594789,0.01473275,0.01161981,0.03298589,0.01743691,-0.01716667,0.03000506,0.02047407,0.01933298,0.01836412,0.01773774,0.01767049,0.01812257,0.01887942,0
206183_2394,54,39,2394,-0.01808837,-0.002559477,-0.0007744026,0.001629082,-0.005051086,0.01764241,-0.01044753,0.02259788,0.0210079,0.01962934,0.01862319,0.01818626,0.01839302,0.01896222,0
206183_2395,55,39,2395,0.04103701,-0.008860419,-0.03625008,0.008632156,-0.01630753,0.004886017,0.003334649,0.01994415,0.01875561,0.01781382,0.0172756,0.01733743,0.01788129,0.01870213,0
206183_2396,56,39,2396,0.01891908,-0.05140769,-0.008251395,-0.003588453,0.02712197,0.02057258,-0.02457715,0.02187038,0.02039986,0.01916919,0.01834202,0.01812099,0.01849139,0.01919632,0
206183_2397,57,39,2397,-0.004073555,-0.001077238,-0.001140268,0.02010403,0.01047401,-0.04005447,0.001795875,0.02060961,0.01933934,0.01832587,0.01773072,0.01775581,0.01829186,0.01912051,0
206183_2398,58,39,2398,-0.002562914,-0.01106637,0.03323955,0.01573302,0.02767694,0.01375374,0.03518237,0.02077572,0.01937247,0.01815947,0.01728191,0.01691778,0.0171232,0.01765063,0
206183_2399,59,39,2399,0.01008423,0.04960169,-0.0124974,0.00889364,0.02327233,-0.01415906,0.002443502,0.01996599,0.01886552,0.01797778,0.01746955,0.01755235,0.01811481,0.0189593,0
206183_2400,0,40,2400,0.01100545,0.03656741,-0.005576017,0.002282404,0.001524736,0.0268728,0.02673286,0.02257684,0.02089722,0.01940311,0.01823893,0.01757548,0.01757727,0.01795153,0
206183_2401,1,40,2401,0.01712874,-0.04151268,-0.003245305,0.03812428,-0.008600013,-0.0204661,-0.01610872,0.02158563,0.01999878,0.01862383,0.01760057,0.01709702,0.01720996,0.01766598,0
206183_2402,2,40,2402,0.005442569,0.02433945,-0.00223542,0.01363369,-0.01634007,0.01427376,0.01091515,0.0224747,0.02085872,0.01948137,0.01850026,0.01810789,0.01835083,0.01894945,0
206183_2403,3,40,2403,0.00286924,0.01134545,0.006944382,-0.005743828,0.002200565,0.01787899,-0.02084857,0.02134561,0.01988543,0.01856736,0.01753398,0.01695651,0.01698681,0.01736316,0
206183_2404,4,40,2404,-0.02037813,-0.001021823,-0.0239158,0.009907163,0.01886852,-0.02499103,0.008228444,0.02123575,0.01980477,0.01851335,0.01750549,0.01695504,0.01700543,0.0173989,0
206183_2405,5,40,2405,0.0239849,0.001960006,-0.01355448,0.002181317,-0.0010905,-0.007789047,0.006068525,0.02193162,0.02039234,0.01904611,0.01804452,0.01757181,0.01772193,0.0182234,0
206183_2406,6,40,2406,-0.009536127,-0.008545628,0.02247729,0.0186953,3.122081e-05,-0.01093906,0.005775592,0.02058111,0.01924091,0.01810448,0.0173224,0.01708119,0.01738776,0.01800541,0
206183_2407,7,40,2407,0.01841553,-0.02310556,0.01245623,-0.007356353,-0.004079037,0.003310986,0.01171839,0.01932991,0.01814631,0.01714518,0.01646907,0.01629579,0.01661671,0.0172204,0
206183_2408,8,40,2408,0.01134479,-0.00397707,-0.02030091,-0.01129861,0.01773762,0.000791586,0.03403996,0.0224642,0.02077596,0.01931267,0.01822045,0.0176745,0.0177821,0.01825203,0
206183_2409,9,40,2409,-0.003746975,0.00291286,-0.05860505,0.01091996,-0.0271459,0.01085053,-0.02439577,0.02244093,0.02089397,0.01959867,0.01872178,0.01846925,0.01883349,0.01954433,0
206183_2410,10,40,2410,-0.01442804,0.02561184,-0.002542894,-0.01143155,-0.0169801,0.003698249,-0.01232033,0.02246786,0.02081573,0.01940342,0.01838366,0.01794183,0.01814291,0.01870015,0
